City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Castro,BR,-24.7911,-50.0119,64.6,98,100,6.42,overcast clouds
1,Sao Filipe,CV,14.8961,-24.4956,72.09,70,99,12.08,overcast clouds
2,Mataura,NZ,-46.1927,168.8643,48.47,89,80,2.42,broken clouds
3,Kahului,US,20.8947,-156.47,69.06,82,0,4.61,clear sky
4,Aksarka,RU,66.5606,67.7975,-14.89,99,64,6.78,broken clouds
5,Nikitinskiy,RU,54.5845,86.0115,-5.64,100,97,3.74,overcast clouds
6,Dikson,RU,73.5069,80.5464,6.53,93,100,19.19,overcast clouds
7,Vaini,TO,-21.2,-175.2,82.24,79,94,18.99,overcast clouds
8,Port Elizabeth,ZA,-33.918,25.5701,74.1,68,75,19.57,broken clouds
9,Longyearbyen,SJ,78.2186,15.6401,12.04,62,0,13.8,clear sky
10,Padang,ID,-0.9492,100.3543,77.99,86,95,3.67,overcast clouds
11,La Ronge,CA,55.1001,-105.2842,-1.95,78,100,5.75,overcast clouds
12,Nikolskoye,RU,59.7035,30.7861,28.87,96,100,6.04,snow
13,Cape Town,ZA,-33.9258,18.4232,72.01,52,0,28.77,clear sky
14,Coquimbo,CL,-29.9533,-71.3436,67.73,68,20,13.8,few clouds
15,Chuy,UY,-33.6971,-53.4616,72.19,54,61,9.01,broken clouds
16,Yerbogachen,RU,61.2767,108.0108,-21.12,100,100,4.27,overcast clouds
17,Arraial Do Cabo,BR,-22.9661,-42.0278,85.96,74,40,9.22,scattered clouds
18,Ewa Beach,US,21.3156,-158.0072,71.69,87,0,3.0,clear sky
19,Veraval,IN,20.9,70.3667,69.6,49,1,4.29,clear sky
20,Georgetown,MY,5.4112,100.3354,83.89,86,20,0.0,few clouds
21,Thompson,CA,55.7435,-97.8558,-16.44,83,40,2.3,scattered clouds
22,Shache,CN,38.4167,77.2406,27.05,41,66,1.05,broken clouds
23,Upernavik,GL,72.7868,-56.1549,-4.36,67,100,9.35,overcast clouds
24,Hobart,AU,-42.8794,147.3294,62.46,86,100,9.22,overcast clouds
25,Nurota,UZ,40.5614,65.6886,39.29,78,98,27.96,overcast clouds
26,Cidreira,BR,-30.1811,-50.2056,74.34,57,83,12.5,broken clouds
27,Bayan,CN,46.0833,127.4,-2.79,96,64,8.41,broken clouds
28,Havelock,US,34.8791,-76.9013,45.99,60,20,3.0,few clouds
29,Aksay,RU,47.26,39.87,25.02,95,96,11.79,light snow
30,Tongliao,CN,43.6125,122.2653,9.41,85,3,8.03,clear sky
31,Sambava,MG,-14.2667,50.1667,78.44,79,26,12.64,scattered clouds
32,Madera,US,37.1666,-119.8343,61.97,53,67,3.49,broken clouds
33,Sioux Lookout,CA,50.1001,-91.917,-1.82,77,100,4.61,overcast clouds
34,Lorengau,PG,-2.0226,147.2712,82.06,78,71,9.69,broken clouds
35,Ushuaia,AR,-54.8,-68.3,56.82,76,100,3.44,overcast clouds
36,Avera,US,33.194,-82.5271,46.38,42,100,3.87,overcast clouds
37,Progreso,MX,21.2833,-89.6667,79.11,69,31,8.43,scattered clouds
38,Groningen,NL,53.25,6.75,44.02,83,100,1.01,overcast clouds
39,Kodiak,US,57.79,-152.4072,29.71,80,100,17.27,light snow
40,Berlevag,NO,70.8578,29.0864,30.15,55,40,13.8,scattered clouds
41,Gat,IL,31.61,34.7642,48.88,100,88,6.44,overcast clouds
42,Half Moon Bay,US,37.4636,-122.4286,56.89,68,0,6.91,clear sky
43,Kaitangata,NZ,-46.2817,169.8464,48.16,93,60,4.68,broken clouds
44,Zaysan,KZ,47.4667,84.8667,-5.26,85,79,3.36,broken clouds
45,Saint-Philippe,RE,-21.3585,55.7679,78.39,78,53,9.31,broken clouds
46,Baykit,RU,61.67,96.37,-15.59,100,100,1.36,overcast clouds
47,Bilma,NE,18.6853,12.9164,66.29,15,0,9.64,clear sky
48,Dingle,PH,10.9995,122.6711,75.65,88,91,5.26,overcast clouds
49,Povenets,RU,62.8487,34.8262,1.58,100,94,1.81,overcast clouds
50,Atuona,PF,-9.8,-139.0333,77.14,78,6,14.63,clear sky
51,Klaksvik,FO,62.2266,-6.589,47.32,91,100,28.32,overcast clouds
52,Busselton,AU,-33.65,115.3333,66.09,65,0,14.5,clear sky
53,Qaanaaq,GL,77.484,-69.3632,-11.99,68,90,7.92,overcast clouds
54,San Lorenzo,PY,-25.3333,-57.5333,86.94,52,75,11.99,broken clouds
55,Seoul,KR,37.5683,126.9778,24.4,55,0,6.91,clear sky
56,Baghdad,IQ,33.3406,44.4009,48.11,46,0,0.0,clear sky
57,Ponta Do Sol,PT,32.6667,-17.1,64.13,66,28,9.51,scattered clouds
58,New Norfolk,AU,-42.7826,147.0587,62.1,68,99,1.16,overcast clouds
59,Cherskiy,RU,68.75,161.3,-22.88,96,76,2.24,broken clouds
60,Rikitea,PF,-23.1203,-134.9692,77.49,77,100,17.76,light rain
61,Askiz,RU,53.1319,90.5264,-6.12,98,47,2.93,scattered clouds
62,Surskoye,RU,54.4821,46.7214,18.93,95,100,7.11,overcast clouds
63,Clyde River,CA,70.4692,-68.5914,-12.77,77,100,29.93,heavy snow
64,Ixtapa,MX,20.7,-105.2,81.68,36,72,3.74,broken clouds
65,Murashi,RU,59.3999,48.9615,6.4,97,100,7.23,overcast clouds
66,Hilo,US,19.7297,-155.09,69.24,77,14,5.99,few clouds
67,Mar Del Plata,AR,-38.0023,-57.5575,75.22,68,20,15.99,few clouds
68,Alamosa,US,37.4695,-105.87,17.11,100,0,0.0,clear sky
69,Kapitanivka,UA,48.9172,31.7167,31.91,92,98,13.8,overcast clouds
70,Laguna,US,38.421,-121.4238,56.08,90,0,0.0,clear sky
71,East London,ZA,-33.0153,27.9116,72.54,73,0,18.41,clear sky
72,Ayia Anna,CY,34.9399,33.4843,49.6,80,40,10.36,scattered clouds
73,Mahebourg,MU,-20.4081,57.7,80.89,78,75,4.61,broken clouds
74,Oktyabrskiy,RU,54.4815,53.471,11.52,96,100,3.09,overcast clouds
75,Avarua,CK,-21.2078,-159.775,77.05,88,20,2.3,few clouds
76,Santa Cruz,BO,-17.8,-63.1667,84.25,58,75,17.27,broken clouds
77,Punta Arenas,CL,-53.15,-70.9167,64.42,67,0,5.75,clear sky
78,Lumphat,KH,13.4878,106.9816,72.97,62,68,3.74,broken clouds
79,Port Augusta,AU,-32.5,137.7667,71.74,69,64,16.69,broken clouds
80,Yellowknife,CA,62.456,-114.3525,0.55,89,100,12.66,light snow
81,Talnakh,RU,69.4865,88.3972,4.21,88,100,14.2,overcast clouds
82,Nogliki,RU,51.8333,143.1667,-22.74,99,47,3.98,scattered clouds
83,Taltal,CL,-25.4,-70.4833,69.12,70,11,6.96,few clouds
84,Maurawan,IN,26.4333,80.8833,53.64,56,0,6.58,clear sky
85,Kruisfontein,ZA,-34.0033,24.7314,71.89,65,44,13.82,scattered clouds
86,Carutapera,BR,-1.195,-46.02,75.85,93,100,7.07,overcast clouds
87,Tuktoyaktuk,CA,69.4541,-133.0374,-20.2,69,0,13.8,clear sky
88,Isangel,VU,-19.55,169.2667,78.13,92,100,11.32,light rain
89,Nome,US,64.5011,-165.4064,-8.91,81,0,6.55,clear sky
90,Hasaki,JP,35.7333,140.8333,30.6,50,99,11.07,overcast clouds
91,Khatanga,RU,71.9667,102.5,-0.45,86,100,5.86,overcast clouds
92,Vestmannaeyjar,IS,63.4427,-20.2734,34.79,69,75,29.93,broken clouds
93,Puerto Ayacucho,VE,5.6639,-67.6236,89.38,24,39,8.97,scattered clouds
94,Hermanus,ZA,-34.4187,19.2345,73.9,65,2,14.36,clear sky
95,Albany,US,42.6001,-73.9662,32.27,60,100,2.95,overcast clouds
96,Kaseda,JP,31.4167,130.3167,50.34,60,99,13.56,overcast clouds
97,Khanpur,PK,28.6453,70.6567,61.63,16,0,6.17,clear sky
98,Alice Springs,AU,-23.7,133.8833,74.75,94,100,11.5,overcast clouds
99,Neijiang,CN,29.5835,105.0622,40.93,86,100,5.01,overcast clouds
100,Tailai,CN,46.3833,123.4,-0.98,81,3,7.54,clear sky
101,Praia,CV,14.9215,-23.5087,75.74,53,75,24.16,broken clouds
102,Cody,US,44.5263,-109.0565,37.58,53,0,0.0,clear sky
103,Burnie,AU,-41.0667,145.9167,60.94,87,9,6.13,clear sky
104,Agas,RO,46.4833,26.2167,34.66,83,44,11.74,scattered clouds
105,Sur,OM,22.5667,59.5289,70.79,55,0,3.13,clear sky
106,Mapiri,BO,-15.25,-68.1667,70.63,93,100,2.82,overcast clouds
107,Airai,TL,-8.9266,125.4092,59.79,90,100,3.27,overcast clouds
108,San Vicente,AR,-26.6167,-54.1333,67.41,85,100,5.41,overcast clouds
109,Jalu,LY,29.0331,21.5482,56.19,47,3,6.89,clear sky
110,Iqaluit,CA,63.7506,-68.5145,-4.27,76,100,3.0,light snow
111,Dunedin,NZ,-45.8742,170.5036,52.66,90,37,3.96,scattered clouds
112,Lagunas,PE,-5.2269,-75.6753,93.99,42,99,4.56,overcast clouds
113,Gao,ML,16.6362,1.637,81.1,10,1,15.79,clear sky
114,Nadym,RU,65.5333,72.5167,-1.37,95,94,9.19,overcast clouds
115,Pokhara,NP,28.2333,83.9833,45.93,73,43,3.58,scattered clouds
116,Oranjemund,NA,-28.55,16.4333,67.15,82,2,21.99,clear sky
117,Sangar,RU,63.9242,127.4739,-31.4,100,93,2.15,overcast clouds
118,Jamestown,US,42.097,-79.2353,23.09,60,100,3.0,overcast clouds
119,Luena,AO,-11.7833,19.9167,64.36,91,97,7.14,light rain
120,Mechanicsville,US,37.6088,-77.3733,43.34,49,100,1.01,overcast clouds
121,Jining,CN,35.405,116.5814,35.56,41,100,3.74,overcast clouds
122,Ambilobe,MG,-13.2,49.05,74.75,89,97,3.02,light rain
123,Naantali,FI,60.4674,22.0243,30.11,80,20,6.91,few clouds
124,Bambous Virieux,MU,-20.3428,57.7575,80.85,78,75,4.61,broken clouds
125,Ribeira Grande,PT,38.5167,-28.7,63.0,51,40,12.66,scattered clouds
126,The Valley,AI,18.217,-63.0578,81.1,65,40,13.8,scattered clouds
127,Itupiranga,BR,-5.1347,-49.3267,82.72,86,96,1.77,overcast clouds
128,Norman Wells,CA,65.282,-126.8329,-3.96,77,100,8.05,light snow
129,Mubi,NG,10.2676,13.2644,80.08,16,5,8.34,clear sky
130,Provideniya,RU,64.3833,-173.3,-1.93,98,25,2.19,scattered clouds
131,Valparaiso,CL,-33.0393,-71.6273,68.47,63,75,8.05,broken clouds
132,Smithers,CA,54.7804,-127.1743,19.72,79,100,3.44,overcast clouds
133,Bredasdorp,ZA,-34.5322,20.0403,70.92,53,7,11.5,clear sky
134,Tura,IN,25.5198,90.2201,50.59,56,1,2.98,clear sky
135,Klyuchi,RU,52.2667,79.1667,-2.07,96,59,6.6,broken clouds
136,Walvis Bay,NA,-22.9575,14.5053,72.55,56,0,16.11,clear sky
137,Tazovskiy,RU,67.4667,78.7,2.21,96,100,9.37,overcast clouds
138,Kuytun,RU,54.3419,101.5036,-17.34,100,96,2.42,overcast clouds
139,Sesimbra,PT,38.4445,-9.1015,65.26,55,1,9.22,clear sky
140,Andros Town,BS,24.7,-77.7667,76.96,65,92,11.97,overcast clouds
141,Estelle,US,29.8458,-90.1067,50.0,56,100,8.01,overcast clouds
142,Paamiut,GL,61.994,-49.6678,22.66,91,100,29.44,snow
143,Astorga,BR,-23.2325,-51.6656,75.43,93,100,5.35,overcast clouds
144,Embu,BR,-23.6489,-46.8522,78.35,78,99,6.31,overcast clouds
145,Tecoanapa,MX,16.5167,-98.75,83.26,58,0,4.72,clear sky
146,Luderitz,NA,-26.6481,15.1594,73.81,56,0,32.79,clear sky
147,Tasiilaq,GL,65.6145,-37.6368,7.34,62,2,5.28,clear sky
148,Alcaniz,ES,41.05,-0.1333,45.39,50,1,6.91,clear sky
149,Paragominas,BR,-2.9667,-47.4833,79.52,73,99,4.38,overcast clouds
150,Kristiansund,NO,63.1115,7.732,39.85,70,75,9.22,broken clouds
151,Puerto Ayora,EC,-0.7393,-90.3518,80.56,73,99,7.2,overcast clouds
152,Formosa,AR,-26.1775,-58.1781,87.78,42,40,14.97,scattered clouds
153,Salalah,OM,17.0151,54.0924,71.02,65,11,4.41,few clouds
154,Kalevala,RU,65.2,31.1667,3.11,99,96,2.8,overcast clouds
155,Mercedes,AR,-34.6515,-59.4307,79.52,38,0,5.53,clear sky
156,Severo-Kurilsk,RU,50.6789,156.125,22.93,71,100,33.42,overcast clouds
157,Tabou,CI,4.423,-7.3528,83.93,66,38,10.92,scattered clouds
158,Kharp,RU,66.8014,65.8081,-2.81,96,67,6.02,broken clouds
159,Constitucion,CL,-35.3333,-72.4167,67.95,67,53,10.2,broken clouds
160,Mindelo,CV,16.8901,-24.9804,74.75,53,75,24.16,broken clouds
161,Mogocha,RU,53.7333,119.7667,-7.64,94,100,3.67,overcast clouds
162,Samana,DO,19.2056,-69.3369,79.02,89,40,0.0,scattered clouds
163,Pittsfield,US,42.4501,-73.2454,32.0,68,100,1.99,overcast clouds
164,San Quintin,MX,30.4833,-115.95,63.12,37,95,1.52,overcast clouds
165,Podor,MR,16.6527,-14.9587,89.55,19,0,4.61,clear sky
166,Camana,PE,-16.6228,-72.7111,74.3,65,35,8.21,scattered clouds
167,Yining,CN,29.0361,114.5636,34.83,100,100,2.51,light snow
168,Waynesville,US,35.4887,-82.9887,42.64,69,100,3.0,overcast clouds
169,Mehamn,NO,71.0357,27.8492,30.11,59,40,10.36,scattered clouds
170,Dukat,RU,62.55,155.55,-0.76,98,100,7.31,overcast clouds
171,Dunmore Town,BS,25.5,-76.65,75.27,79,100,13.69,overcast clouds
172,Ryotsu,JP,38.0833,138.4333,35.91,54,73,15.37,broken clouds
173,Bethel,US,41.3712,-73.414,33.3,77,100,2.71,light snow
174,Mitsamiouli,KM,-11.3847,43.2844,82.69,78,20,5.75,few clouds
175,Hithadhoo,MV,-0.6,73.0833,81.23,61,49,7.74,scattered clouds
176,Ayia Galini,GR,35.1,24.6833,50.95,68,14,2.95,few clouds
177,Ilulissat,GL,69.2167,-51.1,11.08,57,100,14.2,overcast clouds
178,Hay River,CA,60.8156,-115.7999,12.18,85,100,3.44,snow
179,Pathein,MM,16.7833,94.7333,71.37,73,6,8.61,clear sky
180,Male,MV,4.1748,73.5089,82.35,61,75,9.22,broken clouds
181,Borogontsy,RU,62.6683,131.1683,-34.13,100,100,1.9,overcast clouds
182,Lata,PT,40.1629,-8.3327,63.01,44,0,5.35,clear sky
183,Chokurdakh,RU,70.6333,147.9167,-30.5,95,37,5.97,scattered clouds
184,Banamba,ML,13.55,-7.45,94.33,8,2,9.6,clear sky
185,Bluff,NZ,-46.6,168.3333,48.79,78,91,4.12,overcast clouds
186,Hamilton,US,39.1834,-84.5333,32.99,88,100,1.01,mist
187,Vila Do Maio,CV,15.1333,-23.2167,75.99,71,98,16.49,overcast clouds
188,Nanortalik,GL,60.1432,-45.2371,20.26,72,77,5.5,broken clouds
189,Bandarbeyla,SO,9.4942,50.8122,75.99,68,49,24.38,scattered clouds
190,Rio Grande,BR,-32.035,-52.0986,77.11,47,42,12.19,scattered clouds
191,Kapaa,US,22.0752,-159.319,70.84,73,7,0.72,clear sky
192,Barrow,US,71.2906,-156.7887,-21.44,98,47,14.05,scattered clouds
193,Sechura,PE,-5.5569,-80.8222,80.76,60,60,7.18,broken clouds
194,Kiruna,SE,67.8557,20.2251,11.32,79,40,5.75,scattered clouds
195,Naze,JP,28.3667,129.4833,57.0,76,100,9.1,overcast clouds
196,Innisfail,AU,-17.5333,146.0333,76.08,91,100,3.87,overcast clouds
197,Erzin,TR,36.9559,36.2,41.52,81,94,6.08,overcast clouds
198,Kalianget,ID,-7.05,113.9333,78.66,86,100,7.29,overcast clouds
199,Kostomuksha,RU,64.571,30.5767,2.37,100,95,3.0,overcast clouds
200,Chaman,PK,30.9236,66.4512,51.94,33,6,5.41,clear sky
201,Gorom-Gorom,BF,14.4439,-0.2361,86.32,12,4,12.46,clear sky
202,Ancud,CL,-41.8697,-73.8203,71.13,64,1,8.99,clear sky
203,Neryungri,RU,56.6709,124.6491,-3.21,90,100,14.61,overcast clouds
204,Saldanha,ZA,-33.0117,17.9442,73.45,74,0,26.26,clear sky
205,Leningradskiy,RU,69.3833,178.4167,-11.61,96,97,1.97,overcast clouds
206,Saskylakh,RU,71.9167,114.0833,1.47,88,100,6.44,overcast clouds
207,Muridke,PK,31.8025,74.2617,53.62,55,1,2.1,clear sky
208,Hami,CN,42.8,93.45,23.97,47,0,0.45,clear sky
209,Bilibino,RU,68.0546,166.4372,-10.46,98,70,4.23,broken clouds
210,Broome,US,42.2506,-75.833,29.37,78,100,5.01,mist
211,Porto Novo,BJ,6.4965,2.6036,87.62,43,37,9.86,scattered clouds
212,Shingu,JP,33.7333,135.9833,38.86,81,71,6.62,broken clouds
213,Malanje,AO,-9.5402,16.341,68.7,91,79,5.37,light rain
214,Tela,HN,15.7833,-87.45,85.08,83,40,9.22,scattered clouds
215,Amuntai,ID,-2.4177,115.2494,73.58,97,100,1.81,overcast clouds
216,Zhangye,CN,38.9342,100.4517,22.59,27,0,3.31,clear sky
217,Benguela,AO,-12.5763,13.4055,80.19,73,79,7.74,broken clouds
218,Lagoa,PT,39.05,-27.9833,57.94,60,89,11.65,overcast clouds
219,Visnes,NO,59.3556,5.2242,42.85,87,75,25.32,light intensity drizzle rain
220,Homer,US,59.6425,-151.5483,24.76,92,100,9.6,light snow
221,Amarillo,US,35.222,-101.8313,38.08,70,4,8.01,clear sky
222,Umm Lajj,SA,25.0213,37.2685,66.43,41,100,18.25,overcast clouds
223,Kanigoro,ID,-8.13,112.219,73.92,92,100,3.8,overcast clouds
224,Victoria,HK,22.2855,114.1577,66.18,88,84,1.99,broken clouds
225,Kavaratti,IN,10.5669,72.642,80.96,70,33,3.85,scattered clouds
226,Lebu,CL,-37.6167,-73.65,65.88,77,24,9.19,few clouds
227,Eyl,SO,7.9803,49.8164,75.27,68,66,22.1,broken clouds
228,Port Hardy,CA,50.6996,-127.4199,45.75,93,75,0.0,broken clouds
229,Praia Da Vitoria,PT,38.7333,-27.0667,61.05,88,20,12.06,few clouds
230,Saint-Francois,FR,46.4154,3.9054,35.67,93,100,3.44,overcast clouds
231,Bubaque,GW,11.2833,-15.8333,79.43,49,73,7.99,broken clouds
232,Celestun,MX,20.8667,-90.4,76.44,70,73,8.01,broken clouds
233,General Roca,AR,-39.0333,-67.5833,84.6,24,0,8.52,clear sky
234,Burley,US,42.5357,-113.7928,8.67,80,8,6.33,clear sky
235,Oakdale,US,44.963,-92.9649,6.67,69,100,3.0,overcast clouds
236,Takoradi,GH,4.8845,-1.7554,83.44,66,87,10.78,overcast clouds
237,Quatre Cocos,MU,-20.2078,57.7625,80.71,79,23,11.79,few clouds
238,Moose Factory,CA,51.2585,-80.6094,-13.0,70,20,12.66,few clouds
239,Narsaq,GL,60.9167,-46.05,12.92,67,86,9.51,overcast clouds
240,Nortelandia,BR,-14.4547,-56.8028,80.8,80,99,5.35,overcast clouds
241,Olafsvik,IS,64.8945,-23.7142,30.2,80,98,24.65,light snow
242,Sistranda,NO,63.7256,8.834,38.89,79,100,23.96,light rain
243,Geraldton,AU,-28.7667,114.6,74.12,78,9,5.75,clear sky
